image_name,width,height,x0,y0,x1,y1
00000508.jpg,1500,1000,1,562,359,869
00000508.jpg,1500,1000,258,649,719,1000
00000508.jpg,1500,1000,819,791,1147,1000
00003001.jpg,940,529,376,108,556,224
00001170.jpg,1300,957,431,138,797,452
00001164.jpg,1600,1156,1055,92,1222,236
00001602.jpg,612,408,144,107,400,310
00002684.jpg,1024,682,266,118,510,303
00002684.jpg,1024,682,459,108,713,304
00000939.jpg,960,678,515,37,615,117
00002848.jpg,337,450,132,29,176,97
00000087.jpg,870,580,108,41,359,235
00000087.jpg,870,580,530,52,781,242
00001399.jpg,433,650,84,70,215,293
00002860.jpg,900,675,678,160,770,240
00002860.jpg,900,675,480,56,568,133
00002860.jpg,900,675,79,114,186,208
00002874.jpg,2048,2048,497,583,1158,1352
00002647.jpg,1000,1294,415,321,643,657
00000050.jpg,1065,1300,425,209,593,447
00001428.jpg,590,885,201,89,382,406
00002121.jpg,359,254,74,17,156,84
00002135.jpg,792,1200,521,189,648,409
00002135.jpg,792,1200,155,507,272,713
00000044.jpg,873,580,314,70,626,311
00002653.jpg,1000,1500,434,146,755,706
00001372.jpg,270,420,96,28,129,87
00003203.jpg,612,408,299,240,413,329
00003203.jpg,612,408,147,206,252,287
00003203.jpg,612,408,282,130,378,205
00003203.jpg,612,408,221,52,311,122
00003203.jpg,612,408,111,65,202,135
00003203.jpg,612,408,190,140,298,223
00001400.jpg,2000,1333,540,178,1026,555
00003217.jpg,1024,683,341,240,569,417
00003217.jpg,1024,683,464,4,723,200
00001366.jpg,800,568,269,90,499,276
00002928.jpg,1200,630,824,319,1097,486
00002096.jpg,600,420,221,37,377,163
00000681.jpg,650,433,387,100,509,194
00000681.jpg,650,433,256,122,352,196
00000681.jpg,650,433,133,67,231,143
00000681.jpg,650,433,229,62,325,137
00000859.jpg,891,980,185,125,458,475
00002914.jpg,1070,580,611,109,849,260
00000642.jpg,1200,800,235,170,465,349
00000642.jpg,1200,800,377,104,602,279
00000642.jpg,1200,800,402,287,813,599
00000642.jpg,1200,800,775,363,1188,683
00000642.jpg,1200,800,610,239,816,399
00000642.jpg,1200,800,769,204,1014,390
00000642.jpg,1200,800,100,356,367,563
00001548.jpg,3896,5999,1675,1118,2582,2743
00000656.jpg,700,525,149,243,298,373
00000656.jpg,700,525,223,67,343,172
00000656.jpg,700,525,340,135,445,227
00000656.jpg,700,525,502,63,608,155
00000656.jpg,700,525,2,105,217,349
00002727.jpg,868,1300,496,356,592,525
00002727.jpg,868,1300,248,371,338,529
00003439.jpg,612,409,241,60,417,194
00000118.jpg,951,1000,321,127,547,398
00003377.jpg,390,280,56,18,139,88
00003377.jpg,390,280,203,38,285,106
00003377.jpg,390,280,135,82,212,145
00002069.jpg,1500,1203,1,47,683,728
00001560.jpg,1470,980,563,194,905,460
00003405.jpg,360,239,162,24,241,84
00003405.jpg,360,239,112,73,193,134
00003405.jpg,360,239,73,92,142,145
00001212.jpg,612,423,269,44,391,145
00002294.jpg,1050,1400,188,73,699,866
00002280.jpg,1000,750,593,62,846,283
00001789.jpg,1000,667,1,1,676,348
00001951.jpg,500,333,198,122,317,214
00001979.jpg,612,424,195,57,383,209
00001986.jpg,800,582,176,21,673,442
00001038.jpg,721,720,277,11,476,242
00002525.jpg,1200,800,99,46,839,621
00002243.jpg,750,500,166,28,298,130
00001762.jpg,722,1390,322,179,435,434
00003175.jpg,1000,1500,631,372,744,566
00001010.jpg,1120,1680,345,441,784,1191
00003161.jpg,508,340,125,77,253,178
00001776.jpg,591,519,259,26,352,122
00003159.jpg,960,641,339,106,809,479
00002247.jpg,640,357,563,108,639,201
00001996.jpg,1500,1101,607,108,882,343
00001028.jpg,1000,667,295,123,704,440
00002521.jpg,1024,683,350,81,633,301
00002535.jpg,960,720,459,66,708,282
00000322.jpg,800,582,315,66,522,241
00001982.jpg,626,417,311,12,473,137
00001772.jpg,1335,2000,553,143,832,629
00003165.jpg,262,280,75,197,119,250
00003165.jpg,262,280,209,199,251,251
00003165.jpg,262,280,15,5,52,50
00003165.jpg,262,280,143,3,184,54
00003165.jpg,262,280,140,136,180,186
00003165.jpg,262,280,15,200,51,245
00003165.jpg,262,280,77,7,115,54
00003165.jpg,262,280,12,134,49,180
00003165.jpg,262,280,16,74,51,118
00003165.jpg,262,280,213,71,246,113
00003165.jpg,262,280,82,135,116,177
00001014.jpg,1200,1800,278,80,691,786
00002509.jpg,390,480,151,60,216,154
00003171.jpg,682,1023,415,360,532,565
00001766.jpg,1600,1157,676,19,945,246
00001766.jpg,1600,1157,968,1,1255,230
00000478.jpg,1023,819,437,135,788,462
00001955.jpg,640,797,98,48,396,480
00001955.jpg,640,797,338,235,568,568
00001941.jpg,861,1300,311,43,576,508
00001799.jpg,333,519,43,88,217,396
00001969.jpg,667,1024,259,91,443,412
00002723.jpg,1000,1500,231,175,641,874
00000652.jpg,920,634,482,66,593,155
00000652.jpg,920,634,177,68,292,158
00000652.jpg,920,634,402,128,487,195
00002045.jpg,1500,1000,1191,257,1497,559
00002045.jpg,1500,1000,231,51,398,183
00002045.jpg,1500,1000,105,133,265,257
00002045.jpg,1500,1000,500,97,663,224
00002045.jpg,1500,1000,490,394,680,542
00002045.jpg,1500,1000,317,358,477,482
00002051.jpg,345,520,149,66,207,167
00001558.jpg,500,333,285,16,404,108
00000120.jpg,736,1104,344,234,448,420
00003429.jpg,300,450,67,16,129,124
00003429.jpg,300,450,146,15,203,116
00002737.jpg,1800,1200,1461,536,1727,742
00002737.jpg,1800,1200,488,491,693,650
00002737.jpg,1800,1200,671,333,881,495
00001216.jpg,236,354,101,3,158,97
00001570.jpg,590,393,298,100,370,156
00001564.jpg,866,1390,327,83,599,580
00002938.jpg,550,309,21,29,278,205
00002938.jpg,550,309,251,1,424,110
00002938.jpg,550,309,239,89,381,182
00002938.jpg,550,309,412,40,548,215
00002086.jpg,300,450,46,21,171,240
00000849.jpg,636,1024,296,36,375,184
00002092.jpg,626,418,374,35,540,163
00002904.jpg,2048,1365,965,371,1402,710
00000875.jpg,800,582,513,153,711,321
00002910.jpg,480,320,120,195,191,250
00002910.jpg,480,320,187,116,277,185
00002910.jpg,480,320,268,160,338,214
00002910.jpg,480,320,200,37,260,83
00002657.jpg,236,354,93,45,169,177
00001438.jpg,640,960,132,127,291,403
00000726.jpg,1300,956,533,39,811,271
00000726.jpg,1300,956,229,315,545,586
00000726.jpg,1300,956,483,309,779,563
00000726.jpg,1300,956,618,512,927,771
00000726.jpg,1300,956,750,329,1086,617
00000726.jpg,1300,956,728,166,924,334
00002131.jpg,684,1024,189,121,488,641
00002125.jpg,1000,666,245,1,682,325
00002643.jpg,681,1024,295,211,434,454
00003213.jpg,626,417,299,47,439,155
00001404.jpg,600,900,213,88,284,212
00001410.jpg,1000,1250,385,437,589,734
00002119.jpg,1500,1120,530,1,1001,402
00000068.jpg,1177,1175,521,67,668,233
00000068.jpg,1177,1175,964,46,1104,206
00000068.jpg,1177,1175,491,494,669,700
00001376.jpg,400,620,107,126,191,276
00002858.jpg,525,315,168,31,423,209
00002680.jpg,2500,1831,409,519,919,954
00001389.jpg,736,863,242,41,600,530
00000097.jpg,4256,2832,2214,752,2962,1331
00000901.jpg,866,1390,553,251,638,409
00000524.jpg,970,714,553,108,774,297
00000524.jpg,970,714,210,274,381,420
00000524.jpg,970,714,403,270,573,416
00002441.jpg,4256,2832,779,484,1769,1235
00001148.jpg,1331,2000,476,613,754,1099
00000256.jpg,1300,956,342,160,538,328
00000256.jpg,1300,956,708,84,936,279
00000530.jpg,1300,866,534,342,752,512
00000530.jpg,1300,866,332,313,556,486
00000530.jpg,1300,866,777,130,1037,327
00000530.jpg,1300,866,655,283,899,468
00003039.jpg,509,339,302,28,497,183
00003039.jpg,509,339,257,43,427,175
00000518.jpg,400,211,87,93,198,159
00001606.jpg,867,1300,379,155,478,327
00001821.jpg,1024,683,238,18,707,383
00002496.jpg,956,1280,423,374,521,527
00000281.jpg,2832,4256,1236,1109,1867,2213
00002482.jpg,1000,774,577,258,704,372
00002482.jpg,1000,774,791,353,900,452
00001835.jpg,590,393,33,84,196,211
00001809.jpg,800,533,107,41,593,418
00001808.jpg,590,393,255,4,590,342
00002483.jpg,750,500,174,55,315,162
00001834.jpg,683,1024,228,95,310,236
00001820.jpg,1300,950,481,24,899,378
00000280.jpg,1000,667,132,155,390,351
00000280.jpg,1000,667,655,144,950,372
00000280.jpg,1000,667,88,416,396,654
00000280.jpg,1000,667,443,116,725,335
00000280.jpg,1000,667,1,198,227,437
00002497.jpg,400,264,205,34,358,152
00001175.jpg,600,420,225,34,391,169
00001613.jpg,736,736,259,123,434,327
00003004.jpg,800,800,214,261,430,512
00003010.jpg,382,287,16,1,381,286
00001607.jpg,2410,3679,1142,1140,1393,1587
00000519.jpg,1000,667,220,57,579,336
00000519.jpg,1000,667,357,112,724,397
00000519.jpg,1000,667,750,109,1000,377
00000519.jpg,1000,667,4,71,318,408
00001161.jpg,332,519,61,3,242,325
00002468.jpg,980,654,75,23,645,457
00001149.jpg,1257,1300,524,171,731,421
00002440.jpg,338,450,240,107,277,165
00002440.jpg,338,450,159,130,193,181
00003038.jpg,612,407,324,72,470,187
00003038.jpg,612,407,33,86,182,201
00002326.jpg,474,640,133,99,289,343
00000525.jpg,612,416,33,122,175,233
00000525.jpg,612,416,417,126,545,227
00000525.jpg,612,416,264,93,374,179
00002454.jpg,500,750,186,63,316,288
00000243.jpg,870,580,384,62,624,249
00002871.jpg,858,1390,226,247,325,435
00002871.jpg,858,1390,475,612,582,813
00000900.jpg,590,393,247,47,365,138
00000928.jpg,333,519,131,76,193,189
00001388.jpg,800,630,167,72,459,334
00002681.jpg,236,354,139,76,174,137
00000082.jpg,1150,1680,454,516,758,1033
00002118.jpg,1200,799,134,128,817,658
00003206.jpg,600,400,212,94,299,162
00003206.jpg,600,400,310,87,401,156
00003206.jpg,600,400,408,104,497,172
00001411.jpg,612,329,267,79,483,213
00001377.jpg,683,1024,253,27,405,293
00000069.jpg,1000,1500,399,909,515,1112
00001363.jpg,1024,768,427,58,607,215
00001363.jpg,1024,768,730,182,854,290
00001363.jpg,1024,768,221,193,332,290
00001405.jpg,318,450,122,134,170,213
00003212.jpg,800,800,259,278,518,579
00002124.jpg,1300,956,563,69,1228,638
00000055.jpg,750,1050,343,1,451,160
00000041.jpg,1024,683,244,20,768,426
00002130.jpg,2000,1334,774,195,1350,642
00001439.jpg,333,519,129,103,185,204
00000860.jpg,1500,1120,644,54,880,259
00002911.jpg,1600,1167,183,90,1069,842
00000874.jpg,866,1300,294,1,467,284
00000684.jpg,1030,580,312,20,622,228
00002939.jpg,566,850,262,153,330,271
00000848.jpg,1500,1000,509,122,897,423
00002087.jpg,1300,956,225,32,1106,770
00003399.jpg,390,280,142,61,243,145
00003372.jpg,408,612,151,266,203,356
00001203.jpg,333,519,158,68,223,187
00001571.jpg,2693,3914,880,606,1507,1666
00002736.jpg,640,467,154,61,288,175
00002736.jpg,640,467,355,150,463,243
00002736.jpg,640,467,168,174,296,283
00002736.jpg,640,467,233,37,332,121
00002736.jpg,640,467,402,110,478,176
00002736.jpg,640,467,269,114,374,203
00002736.jpg,640,467,495,143,576,212
00003428.jpg,1000,1000,295,288,475,497
00000135.jpg,3689,5515,1669,1285,2226,2254
00000135.jpg,3689,5515,1022,1365,1533,2253
00002722.jpg,1024,682,298,1,881,428
00002044.jpg,1300,957,846,98,1015,242
00000653.jpg,1040,694,451,113,678,289
00000653.jpg,1040,694,147,41,467,289
00000653.jpg,1040,694,661,167,865,325
00001968.jpg,2000,1333,854,259,1183,514
00001798.jpg,860,1300,315,132,424,324
00000486.jpg,402,604,157,67,209,159
00001940.jpg,626,417,220,39,421,194
00000492.jpg,1001,1500,383,124,606,513
00001954.jpg,1473,980,729,107,1348,586
00002508.jpg,236,346,59,25,124,136
00001001.jpg,800,582,301,57,487,215
00000479.jpg,565,321,485,164,565,223
00001767.jpg,612,408,124,12,480,289
00001773.jpg,683,1024,216,213,472,661
00001015.jpg,333,519,142,36,204,151
00000323.jpg,866,1390,367,225,507,485
00000445.jpg,973,648,123,199,317,350
00000445.jpg,973,648,564,278,821,478
00000445.jpg,973,648,615,93,866,288
00000445.jpg,973,648,261,119,507,314
00001983.jpg,1000,667,496,90,803,328
00001997.jpg,400,309,158,1,357,171
00002246.jpg,590,394,143,1,430,216
00000337.jpg,600,420,431,104,493,155
00001981.jpg,1068,1700,381,177,676,711
00000447.jpg,390,280,159,58,230,118
00000447.jpg,390,280,302,66,352,109
00002536.jpg,612,459,204,18,496,273
00000321.jpg,640,800,223,122,302,235
00000321.jpg,640,800,390,139,462,243
00000321.jpg,640,800,142,212,208,307
00000321.jpg,640,800,323,230,388,323
00002244.jpg,400,600,152,67,316,352
00000453.jpg,1000,667,481,133,592,217
00000453.jpg,1000,667,214,9,378,135
00000453.jpg,1000,667,309,140,467,262
00000453.jpg,1000,667,618,158,750,261
00003172.jpg,262,280,75,197,119,250
00003172.jpg,262,280,209,199,251,251
00003172.jpg,262,280,15,5,52,50
00003172.jpg,262,280,143,3,184,54
00003172.jpg,262,280,140,136,180,186
00003172.jpg,262,280,15,200,51,245
00003172.jpg,262,280,77,7,115,54
00003172.jpg,262,280,12,134,49,180
00003172.jpg,262,280,16,74,51,118
00003172.jpg,262,280,213,71,246,113
00003172.jpg,262,280,82,135,116,177
00001003.jpg,500,333,148,63,327,202
00000309.jpg,1000,667,293,18,770,387
00001017.jpg,800,533,399,54,559,178
00001771.jpg,1000,667,133,63,755,545
00003166.jpg,1300,956,531,79,1087,555
00002293.jpg,1335,2000,638,413,843,772
00001942.jpg,400,280,204,34,324,130
00001956.jpg,1300,956,394,109,1000,628
00002287.jpg,433,650,120,36,336,412
00000123.jpg,681,1024,268,139,350,281
00002052.jpg,1300,956,480,125,871,453
00000645.jpg,590,393,299,109,422,202
00000645.jpg,590,393,400,118,508,200
00000645.jpg,590,393,349,65,442,137
00000645.jpg,590,393,200,82,329,182
00000645.jpg,590,393,466,76,559,148
00000889.jpg,612,408,215,66,435,237
00002046.jpg,1500,1120,490,96,904,455
00003358.jpg,800,533,235,173,406,305
00003358.jpg,800,533,517,262,632,352
00003358.jpg,800,533,410,190,519,275
00000137.jpg,600,900,217,23,325,207
00003416.jpg,236,346,83,11,118,70
00003416.jpg,236,346,100,102,130,152
00002708.jpg,2000,1228,60,115,469,407
00002708.jpg,2000,1228,441,94,958,463
00002708.jpg,2000,1228,798,202,1295,550
00002708.jpg,2000,1228,1422,220,1998,669
00000679.jpg,1024,683,652,223,817,351
00000679.jpg,1024,683,342,189,543,345
00000679.jpg,1024,683,200,135,362,260
00000679.jpg,1024,683,256,200,418,325
00000679.jpg,1024,683,756,156,904,273
00000679.jpg,1024,683,460,128,590,227
00001567.jpg,406,608,167,36,266,207
00003370.jpg,500,700,196,85,273,211
00003364.jpg,736,917,378,92,501,267
00001215.jpg,1001,1600,437,143,548,350
00003402.jpg,236,354,81,45,149,163
00002085.jpg,600,900,271,61,344,186
00000876.jpg,1500,1178,639,97,1018,444
00002640.jpg,612,408,264,68,531,276
00002898.jpg,600,401,1,3,501,393
00003238.jpg,612,413,72,89,322,282
00002132.jpg,1600,1167,553,46,942,383
00002654.jpg,900,600,339,105,898,539
00001413.jpg,1300,1021,498,90,842,404
00001407.jpg,1023,759,255,31,569,302
00000719.jpg,626,417,153,20,272,113
00000719.jpg,626,417,65,89,208,197
00000719.jpg,626,417,304,32,460,150
00000719.jpg,626,417,408,32,554,142
00000719.jpg,626,417,205,72,374,203
00000719.jpg,626,417,135,118,297,244
00002683.jpg,792,1024,484,194,599,366
00002683.jpg,792,1024,330,192,450,368
00000094.jpg,1024,682,402,26,685,245
00002867.jpg,1920,1080,816,171,1146,387
00000916.jpg,681,1024,323,20,404,159
00000902.jpg,600,400,329,144,477,259
00000533.jpg,1500,1101,880,271,1312,640
00000533.jpg,1500,1101,1170,73,1417,284
00000533.jpg,1500,1101,487,291,750,511
00000533.jpg,1500,1101,331,63,583,279
00000533.jpg,1500,1101,544,383,893,682
00000533.jpg,1500,1101,92,198,471,530
00000533.jpg,1500,1101,691,226,933,432
00000255.jpg,401,343,239,67,392,219
00000255.jpg,401,343,112,77,279,243
00002456.jpg,629,472,104,229,174,288
00000527.jpg,1300,1002,252,202,470,398
00000527.jpg,1300,1002,646,331,860,523
00000527.jpg,1300,1002,465,367,670,551
00000527.jpg,1300,1002,156,388,384,593
00000527.jpg,1300,1002,800,312,1010,500
00001639.jpg,682,1024,338,73,501,356
00002318.jpg,1728,1075,519,81,681,198
00002318.jpg,1728,1075,1134,234,1311,361
00003006.jpg,800,800,193,103,350,285
00003006.jpg,800,800,173,529,336,720
00001611.jpg,1024,683,433,33,682,226
00001177.jpg,667,1000,400,66,512,262
00001163.jpg,1600,1167,428,29,1142,649
00001605.jpg,2940,1960,1030,144,1672,641
00003012.jpg,510,340,56,50,409,318
00001836.jpg,1500,1120,448,66,861,425
00000296.jpg,682,1023,285,186,407,395
00001188.jpg,333,519,117,24,189,156
00002481.jpg,700,467,157,90,359,247
00002495.jpg,1024,682,126,80,478,353
00000282.jpg,434,650,196,133,303,321
00001822.jpg,318,450,115,25,176,123
00000283.jpg,1272,1960,485,280,607,498
00001823.jpg,683,1023,243,117,382,361
00001837.jpg,867,1390,316,189,517,566
00001162.jpg,1000,569,381,77,614,231
00001176.jpg,1800,1800,940,292,1200,594
00000240.jpg,400,267,37,2,228,150
00000240.jpg,400,267,177,56,356,195
00000240.jpg,400,267,125,99,259,201
00002325.jpg,1500,1101,617,108,1049,477
00000532.jpg,1000,667,97,169,320,342
00000532.jpg,1000,667,547,50,739,195
00000532.jpg,1000,667,301,130,469,260
00000532.jpg,1000,667,355,171,619,371
00000254.jpg,864,1296,330,233,461,460
00000903.jpg,2936,1960,1061,464,1803,1041
00002872.jpg,510,340,31,65,382,331
00002866.jpg,800,600,427,71,630,251
00002866.jpg,800,600,559,12,800,231
00002866.jpg,800,600,510,427,603,508
00002866.jpg,800,600,615,467,695,537
00000917.jpg,2000,1375,820,306,1171,587
00002696.jpg,866,1300,279,156,539,621
00000095.jpg,612,408,159,1,457,220
00002682.jpg,600,401,47,56,271,230
00002682.jpg,600,401,313,139,501,285
00000718.jpg,1280,1280,951,459,1152,699
00000718.jpg,1280,1280,316,367,522,607
00000718.jpg,1280,1280,8,444,218,690
00000718.jpg,1280,1280,521,394,756,667
00000718.jpg,1280,1280,9,764,271,1068
00000718.jpg,1280,1280,1097,627,1280,952
00000718.jpg,1280,1280,737,297,939,532
00001406.jpg,768,768,126,120,603,675
00002669.jpg,612,408,263,68,482,238
00002669.jpg,612,408,158,136,350,282
00002669.jpg,612,408,2,3,186,180
00002669.jpg,612,408,473,47,606,224
00002669.jpg,612,408,27,121,215,267
00001360.jpg,2000,1333,756,102,1262,503
00001374.jpg,863,1300,248,208,436,538
00002133.jpg,800,533,334,57,512,195
00000724.jpg,696,440,333,64,445,146
00000724.jpg,696,440,225,71,340,155
00002655.jpg,1600,1155,382,162,657,393
00002655.jpg,1600,1155,736,230,1011,461
00002655.jpg,1600,1155,1079,120,1360,361
00002655.jpg,1600,1155,934,135,1191,346
00002655.jpg,1600,1155,176,226,457,457
00002899.jpg,800,800,159,137,357,367
00002641.jpg,736,1104,246,201,482,613
00001348.jpg,1600,1167,961,67,1132,212
00002127.jpg,2048,1367,826,114,1254,439
00002127.jpg,2048,1367,1230,445,1559,696
00000877.jpg,400,245,108,18,304,157
00002912.jpg,894,894,158,264,357,501
00002084.jpg,600,420,232,11,368,122
00002090.jpg,867,1300,368,65,475,253
00001599.jpg,333,519,109,46,203,216
00003365.jpg,800,800,311,27,440,177
00003365.jpg,800,800,407,544,525,679
00001566.jpg,1024,1024,525,114,883,532
00000678.jpg,960,539,234,124,462,273
00000136.jpg,1600,1168,603,81,1272,650
00001228.jpg,390,280,208,12,339,121
00002735.jpg,400,600,154,65,229,196
00000644.jpg,612,408,209,114,455,301
00000644.jpg,612,408,43,137,253,296
00000644.jpg,612,408,384,161,599,328
00002053.jpg,1024,683,680,132,885,291
00003198.jpg,626,418,303,172,420,263
00003198.jpg,626,418,75,149,190,236
00003198.jpg,626,418,232,26,339,108
00003198.jpg,626,418,118,60,228,145
00003198.jpg,626,418,443,149,558,236
00002286.jpg,800,600,216,40,672,438
00001957.jpg,1600,1167,321,72,1139,766
00000485.jpg,576,768,333,156,393,249
00001943.jpg,1200,773,77,65,317,244
00001943.jpg,1200,773,260,137,505,321
00001943.jpg,1200,773,510,59,749,239
00001943.jpg,1200,773,670,150,926,338
00001943.jpg,1200,773,813,158,1098,372
00001016.jpg,683,1023,288,34,376,188
00000308.jpg,620,348,262,29,381,107
00002279.jpg,1200,1800,334,335,687,938
00003167.jpg,2000,1333,1487,244,1776,469
00003167.jpg,2000,1333,1115,313,1353,498
00003167.jpg,2000,1333,514,453,791,668
00001770.jpg,800,533,190,30,769,489
00001764.jpg,1300,1142,367,61,1124,835
00003173.jpg,612,408,313,45,509,198
00000452.jpg,2939,1960,632,90,1535,791
00001994.jpg,300,470,36,7,266,408
00002245.jpg,512,512,155,1,382,164
00001980.jpg,1024,769,506,329,702,501
00001980.jpg,1024,769,132,413,312,570
00001758.jpg,718,1024,308,46,390,182
00001703.jpg,2770,1960,984,80,1562,557
00001065.jpg,590,393,177,67,268,138
00001065.jpg,590,393,284,59,390,141
00001071.jpg,450,382,237,43,392,196
00002578.jpg,960,641,482,138,662,278
00003100.jpg,1080,814,36,67,939,809
00001717.jpg,2000,1281,571,84,1449,739
00000409.jpg,4000,6000,1339,1376,2121,2743
00003128.jpg,1000,1000,321,239,609,574
00002236.jpg,1280,853,363,79,902,496
00002236.jpg,1280,853,598,261,1142,683
00001059.jpg,857,1024,248,84,383,272
00002550.jpg,445,600,120,136,166,209
00002544.jpg,660,424,206,1,437,174
00000353.jpg,700,466,263,81,376,168
00001918.jpg,800,533,282,41,534,236
00001924.jpg,360,254,89,14,273,165
00002593.jpg,467,700,161,266,255,428
00002587.jpg,210,280,85,26,132,99
00001930.jpg,682,1023,195,1,384,123
00001267.jpg,500,749,198,174,298,344
00000179.jpg,1500,2250,704,409,854,671
00003470.jpg,236,157,54,46,140,112
00002008.jpg,2936,1960,1168,278,1755,735
00001501.jpg,1200,1800,473,208,616,457
00001515.jpg,1300,867,389,171,780,468
00003302.jpg,1600,1600,567,278,947,712
00003464.jpg,236,330,76,108,128,194
00001273.jpg,417,626,104,70,241,309
00000145.jpg,866,1390,353,101,526,418
00000623.jpg,2000,1333,1121,416,1697,863
00000623.jpg,2000,1333,1015,213,1441,544
00000623.jpg,2000,1333,202,409,887,941
00000623.jpg,2000,1333,748,467,1300,904
00000623.jpg,2000,1333,1496,111,1905,428
00002034.jpg,510,340,115,124,214,202
00002034.jpg,510,340,242,14,393,131
00002034.jpg,510,340,164,63,317,182
00002020.jpg,800,533,556,103,685,203
00002020.jpg,800,533,336,51,483,164
00002020.jpg,800,533,103,109,226,206
00000637.jpg,1300,956,691,106,1027,393
00000637.jpg,1300,956,440,303,907,712
00000637.jpg,1300,956,563,79,829,301
00000637.jpg,1300,956,348,141,602,359
00000637.jpg,1300,956,908,12,1157,220
00000637.jpg,1300,956,5,125,364,482
00001529.jpg,683,1024,214,103,410,439
00000151.jpg,1024,681,328,215,678,487
00003458.jpg,236,268,109,14,158,79
00003458.jpg,236,268,74,54,115,108
00003458.jpg,236,268,104,100,142,150
00002975.jpg,612,408,240,60,538,291
00002949.jpg,288,360,109,74,176,170
00000838.jpg,799,1024,123,45,588,723
00001313.jpg,682,1024,230,69,475,488
00003504.jpg,236,354,52,96,99,179
00003262.jpg,681,1024,284,81,439,347
00001475.jpg,800,532,305,43,556,238
00001461.jpg,512,512,345,20,459,152
00001461.jpg,512,512,266,72,371,196
00001461.jpg,512,512,107,247,193,347
00003276.jpg,681,1024,284,81,439,347
00002168.jpg,1000,792,271,18,439,173
00002168.jpg,1000,792,627,39,788,187
00002168.jpg,1000,792,493,250,617,362
00003510.jpg,236,318,85,13,133,89
00003510.jpg,236,318,77,91,116,150
00001307.jpg,1000,667,403,47,691,266
00002626.jpg,612,408,203,103,421,273
00000031.jpg,434,650,170,328,222,418
00000757.jpg,800,582,258,148,479,335
00002140.jpg,1001,1600,363,235,521,523
00002154.jpg,1300,861,699,186,840,296
00002801.jpg,819,1024,367,186,608,537
00002801.jpg,819,1024,1,1,149,139
00002801.jpg,819,1024,280,3,517,222
00000970.jpg,1024,688,415,1,924,399
00002815.jpg,900,600,369,155,527,278
00002183.jpg,900,642,374,61,705,335
00002183.jpg,900,642,615,233,820,403
00000794.jpg,512,512,97,1,500,430
00000958.jpg,600,400,248,90,337,159
00002197.jpg,800,534,296,78,390,150
00003289.jpg,461,713,127,200,186,306
00002829.jpg,960,642,396,130,773,429
00000569.jpg,590,394,78,79,252,211
00000569.jpg,590,394,440,62,512,118
00000569.jpg,590,394,381,125,452,181
00000569.jpg,590,394,246,77,330,143
00002418.jpg,1023,682,243,64,557,307
00001105.jpg,1024,682,433,64,956,470
00003074.jpg,1600,1154,350,280,540,436
00001663.jpg,866,1300,339,230,509,532
00001893.jpg,875,1390,385,99,712,690
00000233.jpg,1300,1300,549,628,787,906
00002430.jpg,728,546,145,41,443,301
00001139.jpg,700,1050,305,58,507,410
00002356.jpg,359,320,66,41,104,80
00003048.jpg,2000,1333,242,318,1065,956
00003048.jpg,2000,1333,1093,339,1778,870
00001878.jpg,600,332,105,15,208,83
00001688.jpg,408,612,222,25,286,135
00001850.jpg,596,900,272,182,334,291
00001844.jpg,1600,1165,519,78,806,321
00001844.jpg,1600,1165,898,103,1140,308
00000582.jpg,1200,675,314,366,599,553
00000583.jpg,2716,1810,1877,511,2365,889
00000583.jpg,2716,1810,774,120,1379,590
00001845.jpg,1500,1120,608,64,943,354
00002380.jpg,746,431,76,31,222,129
00002380.jpg,746,431,256,47,393,139
00002380.jpg,746,431,473,101,585,177
00000597.jpg,1440,810,607,241,778,353
00001851.jpg,1300,867,241,68,785,490
00001689.jpg,1500,1000,529,160,810,383
00001689.jpg,1500,1000,946,97,1246,325
00001879.jpg,509,339,141,28,395,225
00000226.jpg,1000,1500,336,559,458,771
00001138.jpg,332,519,61,3,242,325
00003049.jpg,600,901,221,187,355,420
00003049.jpg,600,901,374,103,529,374
00002357.jpg,536,600,178,148,336,353
00000540.jpg,612,408,245,138,378,241
00000540.jpg,612,408,9,61,174,186
00000540.jpg,612,408,317,46,424,128
00000540.jpg,612,408,215,46,352,154
00000540.jpg,612,408,355,90,489,194
00000540.jpg,612,408,466,1,612,91
00000540.jpg,612,408,146,43,245,118
00001886.jpg,612,612,204,22,392,241
00001892.jpg,866,1300,494,32,679,348
00002343.jpg,1000,1001,451,666,563,796
00002343.jpg,1000,1001,775,41,889,174
00002343.jpg,1000,1001,432,121,556,265
00001104.jpg,700,1050,86,1,604,738
00003061.jpg,1651,2190,616,416,826,740
00001676.jpg,736,1492,125,132,406,794
00002419.jpg,660,440,283,206,421,313
00003288.jpg,272,340,137,85,167,129
00000959.jpg,1125,1500,248,174,904,1169
00002828.jpg,600,338,139,57,453,263
00000965.jpg,1334,2000,520,325,977,1105
00002814.jpg,1024,682,418,152,628,311
00002814.jpg,1024,682,585,190,809,363
00002814.jpg,1024,682,256,164,465,326
00002800.jpg,1500,1000,106,38,609,428
00002800.jpg,1500,1000,896,22,1435,441
00002800.jpg,1500,1000,414,276,794,570
00002800.jpg,1500,1000,3,335,435,685
00002633.jpg,750,501,189,106,268,167
00002633.jpg,750,501,274,81,372,155
00002633.jpg,750,501,376,76,473,151
00002633.jpg,750,501,402,170,489,238
00000024.jpg,829,580,167,36,257,109
00000024.jpg,829,580,573,38,664,111
